plot_type,varname,casename,apply_log10,time_period,sel_dict,filepath,date
histogram,photoC_diaz_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0004-01-01_0004-12-31,{},histogram/photoC_diaz_zint.0004-01-01_0004-12-31.png,
histogram,photoC_diaz_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0004-01-01_0004-12-31,{},histogram/photoC_diaz_zint.0004-01-01_0004-12-31.log10.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0001-01-01_0001-12-31,{},histogram/photoC_sp_zint.0001-01-01_0001-12-31.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0001-01-01_0001-12-31,{},histogram/photoC_sp_zint.0001-01-01_0001-12-31.log10.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0002-01-01_0002-12-31,{},histogram/photoC_sp_zint.0002-01-01_0002-12-31.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0002-01-01_0002-12-31,{},histogram/photoC_sp_zint.0002-01-01_0002-12-31.log10.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0003-01-01_0003-12-31,{},histogram/photoC_sp_zint.0003-01-01_0003-12-31.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0003-01-01_0003-12-31,{},histogram/photoC_sp_zint.0003-01-01_0003-12-31.log10.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0004-01-01_0004-12-31,{},histogram/photoC_sp_zint.0004-01-01_0004-12-31.png,
histogram,photoC_sp_zint,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0004-01-01_0004-12-31,{},histogram/photoC_sp_zint.0004-01-01_0004-12-31.log10.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0001-01-01_0001-12-31,{'z_t_150m': '500.00'},histogram/spChl.0001-01-01_0001-12-31.z_t_150m--500.00.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0001-01-01_0001-12-31,{'z_t_150m': '500.00'},histogram/spChl.0001-01-01_0001-12-31.z_t_150m--500.00.log10.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0002-01-01_0002-12-31,{'z_t_150m': '500.00'},histogram/spChl.0002-01-01_0002-12-31.z_t_150m--500.00.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0002-01-01_0002-12-31,{'z_t_150m': '500.00'},histogram/spChl.0002-01-01_0002-12-31.z_t_150m--500.00.log10.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0003-01-01_0003-12-31,{'z_t_150m': '500.00'},histogram/spChl.0003-01-01_0003-12-31.z_t_150m--500.00.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0003-01-01_0003-12-31,{'z_t_150m': '500.00'},histogram/spChl.0003-01-01_0003-12-31.z_t_150m--500.00.log10.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,0004-01-01_0004-12-31,{'z_t_150m': '500.00'},histogram/spChl.0004-01-01_0004-12-31.z_t_150m--500.00.png,
histogram,spChl,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,0004-01-01_0004-12-31,{'z_t_150m': '500.00'},histogram/spChl.0004-01-01_0004-12-31.z_t_150m--500.00.log10.png,
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-01-16.png,0001-01-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-01-16.log10.png,0001-01-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-02-15.png,0001-02-15
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-02-15.log10.png,0001-02-15
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-03-16.png,0001-03-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-03-16.log10.png,0001-03-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-04-16.png,0001-04-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-04-16.log10.png,0001-04-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-05-16.png,0001-05-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-05-16.log10.png,0001-05-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-06-16.png,0001-06-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-06-16.log10.png,0001-06-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-07-16.png,0001-07-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-07-16.log10.png,0001-07-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-08-16.png,0001-08-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-08-16.log10.png,0001-08-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-09-16.png,0001-09-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-09-16.log10.png,0001-09-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-10-16.png,0001-10-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-10-16.log10.png,0001-10-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-11-16.png,0001-11-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-11-16.log10.png,0001-11-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/CaCO3_FLUX_100m.0001-12-16.png,0001-12-16
summary_map,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/CaCO3_FLUX_100m.0001-12-16.log10.png,0001-12-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-01-16.png,0001-01-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-02-15.png,0001-02-15
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-03-16.png,0001-03-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-04-16.png,0001-04-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-05-16.png,0001-05-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-06-16.png,0001-06-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-07-16.png,0001-07-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-08-16.png,0001-08-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-09-16.png,0001-09-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-10-16.png,0001-10-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-11-16.png,0001-11-16
summary_map,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/DpCO2.0001-12-16.png,0001-12-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-01-16.png,0001-01-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-02-15.png,0001-02-15
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-03-16.png,0001-03-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-04-16.png,0001-04-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-05-16.png,0001-05-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-06-16.png,0001-06-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-07-16.png,0001-07-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-08-16.png,0001-08-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-09-16.png,0001-09-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-10-16.png,0001-10-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-11-16.png,0001-11-16
summary_map,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/FG_CO2.0001-12-16.png,0001-12-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-01-16.z_t--500.00.png,0001-01-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-01-16.z_t--500.00.log10.png,0001-01-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-02-15.z_t--500.00.png,0001-02-15
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-02-15.z_t--500.00.log10.png,0001-02-15
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-03-16.z_t--500.00.png,0001-03-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-03-16.z_t--500.00.log10.png,0001-03-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-04-16.z_t--500.00.png,0001-04-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-04-16.z_t--500.00.log10.png,0001-04-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-05-16.z_t--500.00.png,0001-05-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-05-16.z_t--500.00.log10.png,0001-05-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-06-16.z_t--500.00.png,0001-06-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-06-16.z_t--500.00.log10.png,0001-06-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-07-16.z_t--500.00.png,0001-07-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-07-16.z_t--500.00.log10.png,0001-07-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-08-16.z_t--500.00.png,0001-08-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-08-16.z_t--500.00.log10.png,0001-08-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-09-16.z_t--500.00.png,0001-09-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-09-16.z_t--500.00.log10.png,0001-09-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-10-16.z_t--500.00.png,0001-10-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-10-16.z_t--500.00.log10.png,0001-10-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-11-16.z_t--500.00.png,0001-11-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-11-16.z_t--500.00.log10.png,0001-11-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NH4.0001-12-16.z_t--500.00.png,0001-12-16
summary_map,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NH4.0001-12-16.z_t--500.00.log10.png,0001-12-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-01-16.png,0001-01-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-01-16.log10.png,0001-01-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-02-15.png,0001-02-15
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-02-15.log10.png,0001-02-15
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-03-16.png,0001-03-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-03-16.log10.png,0001-03-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-04-16.png,0001-04-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-04-16.log10.png,0001-04-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-05-16.png,0001-05-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-05-16.log10.png,0001-05-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-06-16.png,0001-06-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-06-16.log10.png,0001-06-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-07-16.png,0001-07-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-07-16.log10.png,0001-07-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-08-16.png,0001-08-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-08-16.log10.png,0001-08-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-09-16.png,0001-09-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-09-16.log10.png,0001-09-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-10-16.png,0001-10-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-10-16.log10.png,0001-10-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-11-16.png,0001-11-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-11-16.log10.png,0001-11-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{},summary_map/NHx_SURFACE_EMIS.0001-12-16.png,0001-12-16
summary_map,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{},summary_map/NHx_SURFACE_EMIS.0001-12-16.log10.png,0001-12-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-01-16.z_t--35109.35.png,0001-01-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-01-16.z_t--500.00.png,0001-01-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-01-16.z_t--500.00.log10.png,0001-01-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-02-15.z_t--35109.35.png,0001-02-15
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-02-15.z_t--500.00.png,0001-02-15
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-02-15.z_t--500.00.log10.png,0001-02-15
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-03-16.z_t--35109.35.png,0001-03-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-03-16.z_t--500.00.png,0001-03-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-03-16.z_t--500.00.log10.png,0001-03-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-04-16.z_t--35109.35.png,0001-04-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-04-16.z_t--500.00.png,0001-04-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-04-16.z_t--500.00.log10.png,0001-04-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-05-16.z_t--35109.35.png,0001-05-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-05-16.z_t--500.00.png,0001-05-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-05-16.z_t--500.00.log10.png,0001-05-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-06-16.z_t--35109.35.png,0001-06-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-06-16.z_t--500.00.png,0001-06-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-06-16.z_t--500.00.log10.png,0001-06-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-07-16.z_t--35109.35.png,0001-07-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-07-16.z_t--500.00.png,0001-07-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-07-16.z_t--500.00.log10.png,0001-07-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-08-16.z_t--35109.35.png,0001-08-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-08-16.z_t--500.00.png,0001-08-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-08-16.z_t--500.00.log10.png,0001-08-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-09-16.z_t--35109.35.png,0001-09-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-09-16.z_t--500.00.png,0001-09-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-09-16.z_t--500.00.log10.png,0001-09-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-10-16.z_t--35109.35.png,0001-10-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-10-16.z_t--500.00.png,0001-10-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-10-16.z_t--500.00.log10.png,0001-10-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-11-16.z_t--35109.35.png,0001-11-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-11-16.z_t--500.00.png,0001-11-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-11-16.z_t--500.00.log10.png,0001-11-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/NO3.0001-12-16.z_t--35109.35.png,0001-12-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '500.00'},summary_map/NO3.0001-12-16.z_t--500.00.png,0001-12-16
summary_map,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '500.00'},summary_map/NO3.0001-12-16.z_t--500.00.log10.png,0001-12-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/O2.0001-01-16.z_t--35109.35.png,0001-01-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '35109.35'},summary_map/O2.0001-01-16.z_t--35109.35.log10.png,0001-01-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/O2.0001-02-15.z_t--35109.35.png,0001-02-15
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '35109.35'},summary_map/O2.0001-02-15.z_t--35109.35.log10.png,0001-02-15
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/O2.0001-03-16.z_t--35109.35.png,0001-03-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '35109.35'},summary_map/O2.0001-03-16.z_t--35109.35.log10.png,0001-03-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/O2.0001-04-16.z_t--35109.35.png,0001-04-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '35109.35'},summary_map/O2.0001-04-16.z_t--35109.35.log10.png,0001-04-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/O2.0001-05-16.z_t--35109.35.png,0001-05-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,True,,{'z_t': '35109.35'},summary_map/O2.0001-05-16.z_t--35109.35.log10.png,0001-05-16
summary_map,O2,g.e22.G1850ECO_JRA_HR.TL319_t13.003,False,,{'z_t': '35109.35'},summary_map/O2.0001-06-16.z_t--35109.35.png,0001-06-16
